"tested_strain","infected_strain","log_titer","colume_base","minimum_base","distance","sr_coord_1","sr_coord_2","ag_coord_1","ag_coord_2","ag_distance","infected_year","tested_year","year_diff"
"RD/5828/77","EN/496/80",1,9,9,8,-5.64762041681,6.96856994579,1.32216623526,9.72713807109,7.49584045169681,1980,1977,-3
"RD/8179/77","EN/496/80",1,9,9,8,-5.64762041681,6.96856994579,0.917010619876,9.11999231069,6.90818346890215,1980,1977,-3
"NL/209/80","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.311483795,6.80544282325,2.34182509463666,1980,1980,0
"RD/577/80","EN/496/80",7.6667565918848,9,9,1.3332434081152,-5.64762041681,6.96856994579,-3.37747450096,6.92802239403,2.27050800113194,1980,1980,0
"NL/233/82","EN/496/80",6,9,9,3,-5.64762041681,6.96856994579,-3.63302580964,6.69505136508,2.03307743217814,1980,1982,2
"NL/241/82","EN/496/80",7,9,9,2,-5.64762041681,6.96856994579,-3.50329064666,6.50988436619,2.19283894166547,1980,1982,2
"NL/330/85","EN/496/80",5.66106547980695,9,9,3.33893452019305,-5.64762041681,6.96856994579,-2.41647581163,5.74714822763,3.45429681312662,1980,1985,5
"ST/10/85","EN/496/80",5,9,9,4,-5.64762041681,6.96856994579,-2.45182488974,4.94914919505,3.78036628111086,1980,1985,5
"CO/2/86","EN/496/80",5.27052894238072,9,9,3.72947105761928,-5.64762041681,6.96856994579,-2.80367223187,4.922501242,3.50348946327121,1980,1986,6
"NL/450/88","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.0963880425681,2.0219216554,7.43542266328214,1980,1988,8
"NL/620/89","EN/496/80",1,9,9,8,-5.64762041681,6.96856994579,0.49235887644,1.49574080925,8.22503522662973,1980,1989,9
"VI/2/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.11640199102,-0.999139721607,8.7151535221458,1980,1990,10
"LY/1149/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.82196241993,-2.56510120002,10.2726113829708,1980,1991,11
"MA/G102/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.86582322649,-3.65925209251,14.2638077395911,1980,1993,13
"MA/G252/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.00821760134,-6.97101660754,15.4470791090623,1980,1993,13
"NL/241/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.94980743914,-5.03276936015,15.366937449813,1980,1993,13
"NL/1/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.8999080853,-5.3663960828,16.2296563250517,1980,1995,15
"WE/4/85","EN/496/80",5.0574502721839,9,9,3.9425497278161,-5.64762041681,6.96856994579,-2.93102829845,4.27220618697,3.82756453340941,1980,1985,5
"OK/5/88","EN/496/80",3,9,9,6,-5.64762041681,6.96856994579,-3.74344697613,1.08724962568,6.18189333456425,1980,1988,8
"SI/2/87","EN/496/80",1.58496250072116,9,9,7.41503749927884,-5.64762041681,6.96856994579,1.1361156897,3.93970981379,7.42920381077182,1980,1987,7
"VI/7/87","EN/496/80",2.94485844580754,9,9,6.05514155419246,-5.64762041681,6.96856994579,-3.08097272392,1.38446457939,6.14572315699909,1980,1987,7
"AL/4382/82","EN/496/80",9,9,9,0,-5.64762041681,6.96856994579,-4.06938708048,6.17695249876,1.76563831130433,1980,1982,2
"LY/2380/81","EN/496/80",9,9,9,0,-5.64762041681,6.96856994579,-3.8772256585,5.84991105657,2.09420517396993,1980,1981,1
"BI/4791/81","EN/496/80",7.49984588708321,9,9,1.50015411291679,-5.64762041681,6.96856994579,-3.21262519938,5.9661197449,2.63326947238056,1980,1981,1
"BI/10684/82","EN/496/80",8.49984588708321,9,9,0.500154112916794,-5.64762041681,6.96856994579,-3.56749348546,6.44703659156,2.14451045464972,1980,1982,2
"OS/13676/83","EN/496/80",9,9,9,0,-5.64762041681,6.96856994579,-4.11001985226,5.93886921459,1.85054021624451,1980,1983,3
"NL/333/85","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.55661870713,5.50800625819,4.34390852506592,1980,1985,5
"BA/1/79","EN/496/80",7,9,9,2,-5.64762041681,6.96856994579,-5.95302728513,5.43675958284,1.56195913623182,1980,1979,-1
"PH/2/82","EN/496/80",4.29278174922785,9,9,4.70721825077215,-5.64762041681,6.96856994579,-5.52398658834,5.4384159092,1.53514061220294,1980,1982,2
"CE/1/84","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.77170160708,5.67883731254,4.08486926166417,1980,1984,4
"LE/360/86","EN/496/80",4,9,9,5,-5.64762041681,6.96856994579,-5.16918239171,3.14278865076,3.85558107958619,1980,1986,6
"VI/1/88","EN/496/80",4,9,9,5,-5.64762041681,6.96856994579,-3.66869578888,1.83434505771,5.50240019304376,1980,1988,8
"CC/2/88","EN/496/80",4,9,9,5,-5.64762041681,6.96856994579,-3.92483614251,3.14566879938,4.19315618967363,1980,1988,8
"ST/12/88","EN/496/80",3,9,9,6,-5.64762041681,6.96856994579,-0.531227563768,2.74014177059,6.63755080277993,1980,1988,8
"EN/138/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.110174291786,2.22560771006,7.45975138164115,1980,1989,9
"EI/3447/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.0373321669258,2.07972751447,7.49796413685736,1980,1989,9
"EN/427/88","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.306243792575,2.75966186513,7.2913240399286,1980,1988,8
"GE/5007/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.0574542035645,2.27902441813,7.29669757819984,1980,1989,9
"WE/3/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.05716465741,-1.45493457115,9.15678988003532,1980,1990,10
"WK/1/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.382290548259,1.53101570509,8.11953338358886,1980,1989,9
"AT/3572DASH5/88","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.765040034425,2.75175231042,6.45144496685962,1980,1988,8
"SH/11/87","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.1559511562,2.77728642677,8.85791097448481,1980,1987,7
"GU/54/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.48962650143,2.55676442026,9.25628518378207,1980,1989,9
"HK/1/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.236371055513,2.36183903844,7.10658773975745,1980,1989,9
"NL/650/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.77014788858,2.71963397008,8.54849364263267,1980,1989,9
"NL/738/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.34754238033,3.6489393861,8.65693798092601,1980,1989,9
"SP/35/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.24489672824,1.63973135993,7.94470131464101,1980,1989,9
"SP/40/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.31065804852,0.441701204007,8.43108432486638,1980,1989,9
"WE/5/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.890809621802,0.73251511188,9.03545501130718,1980,1989,9
"ME/2/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.336134932476,2.64332286746,7.38329806852676,1980,1990,10
"SU/1/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.258728445388,2.28559296268,7.13935782154071,1980,1990,10
"VI/33/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.8973754818,-0.567266830355,8.41743268397601,1980,1992,12
"NL/891/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.33663585505,-1.06072207956,8.68516834589648,1980,1991,11
"CA/1/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.936311728791,2.66538683364,6.38073776694328,1980,1991,11
"EN/260/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.89985929239,-0.734532004489,8.17850663955627,1980,1991,11
"EN/261/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.729282218638,-2.44219559672,10.6185007758954,1980,1991,11
"MA/G12/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.92847589203,-0.802510190621,8.23306950251015,1980,1991,11
"NL/816/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.18743777682,-0.751534616676,8.10262383907315,1980,1991,11
"AM/4112/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.00464768962,-0.924317006818,8.69303829151234,1980,1992,12
"ES/1285/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.24294442347,-1.04487799881,8.36646966131831,1980,1992,12
"FI/220/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.56594555588,-2.50015836916,9.69485358986735,1980,1992,12
"MA/G58/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.92284168539,-1.79102522881,9.51863877983162,1980,1992,12
"NI/3129/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.55756915521,-1.09900095105,8.63910394513548,1980,1992,12
"NL/819/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.10074383206,-1.79187571611,9.45122963971093,1980,1992,12
"NL/935/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.94363955145,-0.763821031079,8.57375906298504,1980,1992,12
"PA/583/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.80149877784,-0.913031198663,8.09492444103811,1980,1992,12
"PA/614/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.30098651661,-1.12589829075,8.42775810603999,1980,1992,12
"SA/8/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.03185647992,-1.81085603896,8.92687032063633,1980,1992,12
"SA/23/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.23737066563,-1.04137325261,8.13314173012482,1980,1992,12
"SA/27/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.21619026421,-2.56604231265,9.83975017496719,1980,1992,12
"ST/7/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.21504314506,-0.043000494607,7.15642352576925,1980,1992,12
"VI/68/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.98920501141,-0.597377942754,8.4040211048421,1980,1992,12
"GE/5366/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.628322766023,2.1976304198,7.88348443233078,1980,1991,11
"BE/353/89","EN/496/80",1,9,9,8,-5.64762041681,6.96856994579,-3.9616507499,-0.777628911417,7.92755261434042,1980,1989,9
"LY/1182/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.04277681686,-2.34523976907,9.98708910467514,1980,1991,11
"BE/352/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.887656235217,-1.72057021447,9.90749290863695,1980,1989,9
"PA/467/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.96619435736,-0.265685892413,7.71521245623682,1980,1992,12
"TI/5957/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.32124232409,-1.14723158037,8.77103332725105,1980,1992,12
"AT/211/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.60960669085,1.02829444057,7.18278691936202,1980,1989,9
"SP/34/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.00890855993,1.21150654485,8.80074752624015,1980,1989,9
"SP/36/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.28975783267,1.08507620205,9.09630230417756,1980,1989,9
"SP/53/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.0637133740039,1.98506415192,7.57988546533709,1980,1989,9
"VI/1/89","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.16461155642,5.3400243777,7.98017099258548,1980,1989,9
"ME/5/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.81164818618,1.93519019751,6.32847490668642,1980,1990,10
"SH/24/90","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.22142495718,0.626521110496,10.9032815828606,1980,1990,10
"BE/32/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.48910667346,-1.20273783703,13.0201193152823,1980,1992,12
"FI/247/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.44448604076,-3.62086098382,15.3352819693362,1980,1992,12
"NL/938/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.16421407112,-0.701060773975,11.6821086461407,1980,1992,12
"SE/C273/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.83845716229,-2.83915643787,15.8774566643416,1980,1992,12
"ST/12/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.00293973672,-3.08035195338,13.932485155654,1980,1992,12
"ST/13/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.17958654101,-0.186064045534,7.95085193633394,1980,1992,12
"UM/1982/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.88343345855,-2.34080175789,10.0415887674218,1980,1992,12
"UM/2000/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.2847364453,-1.72796665,9.32409445296183,1980,1992,12
"AK/4/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.21149646514,-3.78938137621,16.0116260843886,1980,1993,13
"ES/5458/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.49157207046,-3.05681028831,10.8526949047452,1980,1993,13
"MA/G101/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.24655461052,-0.607776140264,7.94771269119618,1980,1993,13
"MA/G109/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.506467679,-4.32543421434,14.5379454819064,1980,1993,13
"MA/G116/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.43368131665,-1.8122696088,9.05564297124558,1980,1993,13
"MA/G122/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.64968816866,-4.81862133661,15.012588892704,1980,1993,13
"MA/G130/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.79662733798,-2.00706378933,13.7711405522731,1980,1993,13
"NL/3/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.81272094625,-3.22160969472,13.2445134710705,1980,1993,13
"NL/17/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.92279927711,-1.47858665912,12.0335592589145,1980,1993,13
"NL/101/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.88823494427,-1.35563605121,13.4274589431541,1980,1993,13
"NL/115/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.77527692255,-2.05706373501,13.7876340351356,1980,1993,13
"NL/126/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.20604427226,-1.21024109081,13.5902533881887,1980,1993,13
"NL/165/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.10720708978,-1.88748782322,8.98902844728695,1980,1993,13
"NL/179/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.48349392796,-2.80764873215,13.3772830132343,1980,1993,13
"PA/287/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.14734166519,-2.57376623173,10.1640607565997,1980,1993,13
"SG/6/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.2815131443,-4.1117634908,16.2812166801138,1980,1993,13
"YA/56/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.58878667322,-3.90562949304,16.3700296856294,1980,1993,13
"YA/61/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,7.74092466464,-2.69794508241,16.5134688115016,1980,1993,13
"YA/62/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.9318998971,-3.59489299905,16.4265358708123,1980,1993,13
"NL/399/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.306469664275,-5.83829806956,14.1232806761131,1980,1993,13
"SD/9/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.92814349789,-3.28822174843,15.4660947258023,1980,1993,13
"LY/672/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.15288974415,-3.57402882139,15.0929589048253,1980,1993,13
"LY/1803/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.99184123179,-2.77173831409,14.424692342283,1980,1993,13
"NL/357/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.3124774922,-3.62635570209,14.541526736941,1980,1993,13
"NL/371/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.84376176589,-4.71312003383,16.3863890240904,1980,1993,13
"NL/372/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.515516822105,-6.63961056614,14.9387696103452,1980,1993,13
"NL/398/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.13147272033,-4.4393786074,14.3949215525062,1980,1993,13
"NL/440/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.82947150556,-3.53761088497,14.1490320147238,1980,1993,13
"OS/2219/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.07320220471,-5.08314962823,15.4834859489028,1980,1993,13
"OS/2352/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.28800540492,-2.66949699295,14.5767021794548,1980,1993,13
"ST/20/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.33528889555,-4.98439248211,14.952122609077,1980,1993,13
"VI/104/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.4902112554,-3.35209837833,14.466921775919,1980,1993,13
"WE/59/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.22466326502,-4.56181350211,15.8479113738623,1980,1993,13
"SP/19/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.555022206636,-6.34070858659,14.6836531751012,1980,1993,13
"LY/1815/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.29786622156,-5.32645753634,15.8139307340183,1980,1993,13
"LY/22686/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.06037776913,-4.18267634246,15.4599973781144,1980,1993,13
"LY/23602/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.30700251863,-4.86076540382,14.8363892753406,1980,1993,13
"SP/3/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.07924709527,-2.83047780782,14.5288342099167,1980,1993,13
"HK/1/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.73027296427,-5.03425078155,15.2319594826,1980,1994,14
"HK/2/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.39590893004,-4.29621103532,15.0919770836499,1980,1994,14
"HK/55/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.27141111531,-5.55124609456,15.3718872346617,1980,1994,14
"HK/56/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.73088515216,-5.36912167242,15.4975804941691,1980,1994,14
"SA/15/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.65127717325,-5.25992901566,15.36247646835,1980,1994,14
"SA/25/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.00274522417,-5.38377744626,15.675140927548,1980,1994,14
"GD/25/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.8096867803,-5.10998488084,16.6481643104835,1980,1993,13
"SL/142/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.36652614241,-2.55796708252,13.82165109751,1980,1993,13
"SL/160/93","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,5.30601284812,-5.08637487162,16.2881483371616,1980,1993,13
"EN/7/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.05505848682,-7.89420730045,16.7401735284846,1980,1994,14
"JO/33/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.56668138493,-5.16907334512,17.219510828167,1980,1994,14
"FI/338/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.12890386523,-6.0876391814,14.7100604389648,1980,1995,15
"ST/506/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.65540934838,-5.26790791408,14.7875519845822,1980,1995,15
"JO/47/94","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,6.09570493306,-4.03040541165,16.0898461517341,1980,1994,14
"GE/A9509/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.955018190357,-4.71361255079,13.4189501996338,1980,1995,15
"HK/32/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,4.07708784441,-5.19799856101,15.5754723843772,1980,1995,15
"GE/6447/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.46104984325,-1.88049198274,9.11520640951798,1980,1991,11
"LY/1189/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.35750984054,-1.41434006089,9.00544323085651,1980,1991,11
"LY/1276/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.64718159353,-2.88075280598,10.6307417167073,1980,1991,11
"LY/1337/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.8402637087,-1.72892160448,9.13934412053667,1980,1991,11
"LY/1373/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.52988371244,-1.5911036728,9.10979114000763,1980,1991,11
"LY/1594/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.51935773983,-1.07179443829,8.31726886970767,1980,1991,11
"LY/23672/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.68478232418,-1.55924908801,8.75079601242772,1980,1991,11
"LY/24103/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.05272650253,-0.913255401024,8.29799043287271,1980,1991,11
"LY/24222/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.53610370902,-1.70125454603,9.59533357197123,1980,1991,11
"ST/20/91","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.14983066387,-1.03560402152,8.38485268498232,1980,1991,11
"FI/218/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.43651254316,-2.44612207084,9.67085434679448,1980,1992,12
"GE/5113/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.91956167336,-0.86610845902,8.02299026096942,1980,1992,12
"HO/56798/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.52571176388,-1.6413868407,8.86757307252691,1980,1992,12
"HO/56829/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.12698786344,-1.44557506531,9.12100267753867,1980,1992,12
"HO/56941/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.48762248382,-2.19304709967,9.69127513922519,1980,1992,12
"OV/31/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.00705075483,-0.300054083302,8.12936914772744,1980,1992,12
"NI/3126/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.98931658232,-1.55347004359,8.92702329206417,1980,1992,12
"NL/823/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.84383153155,-1.88663196811,9.28847851098584,1980,1992,12
"PA/320/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.84945293956,-1.21910492423,8.65261584770159,1980,1992,12
"PA/325/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.02230511031,-1.26832692937,8.64515763827148,1980,1992,12
"PA/407/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.85502358613,-1.02983782312,8.196824399432,1980,1992,12
"PA/417/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-1.88629738622,-2.48430716086,10.1737130160957,1980,1992,12
"PA/424/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.24702162692,-1.90192192002,9.1895865245082,1980,1992,12
"PA/457/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.15973019185,0.104553624604,7.02342775139314,1980,1992,12
"PA/490/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.61727483738,-1.72592031658,9.20745107253998,1980,1992,12
"PA/512/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.53734412012,-1.2212916729,8.26477747965928,1980,1992,12
"PA/548/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-4.57615453458,-0.975577718669,8.01607891999026,1980,1992,12
"PA/564/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.05225471847,-2.45989347027,10.0907173626448,1980,1992,12
"PA/597/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-3.32596377541,-2.70951249704,9.95265639569512,1980,1992,12
"RD/100540/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.29002539186,-1.3456596981,8.96659684177382,1980,1992,12
"ST/8/92","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-2.58883724464,-2.21868938412,9.68307226500808,1980,1992,12
"FI/339/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.765491144,-9.07813932581,18.1184250027945,1980,1995,15
"HK/3/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.51539890938,-4.64280874312,14.7913839186671,1980,1995,15
"FI/381/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,3.31285756587,-9.03446584963,18.3408647655335,1980,1995,15
"HK/38/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.86939982566,-5.20614853519,14.8581090284652,1980,1995,15
"HK/49/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.22347824995,-7.15186044559,16.1660368878609,1980,1995,15
"HK/55/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.24445550544,-5.53827757772,14.2801241414207,1980,1995,15
"LY/2279/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,1.39347511521,-5.84885414906,14.6240687470441,1980,1995,15
"NA/933/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.730288786586,-5.69803754464,14.1817019826035,1980,1995,15
"NL/271/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.00981795475,-8.89019707679,17.6107028221678,1980,1995,15
"VI/75/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.68620028371,-4.82357514853,14.4397802404992,1980,1995,15
"WU/359/95","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.0395228977289,-6.19679127119,14.3412110734647,1980,1995,15
"BR/8/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,-0.892192243091,-6.29147059099,14.0869717168897,1980,1996,16
"GE/3958/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.578737973916,-6.72280558053,15.0406549928013,1980,1996,16
"HK/20/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,0.248541276484,-6.59535143642,14.7900198098664,1980,1996,16
"HK/42/96","EN/496/80",NA,9,9,NA,-5.64762041681,6.96856994579,2.2041047079,-4.62668224826,14.0035517236744,1980,1996,16
