"study","infected_year","tested_year","log_titer"
"smith",1995,1995,3
"smith",1995,1996,4
"smith",1995,1996,5
"smith",1995,1996,4
"smith",1995,1996,7
"smith",1995,1996,4
"smith",1995,1996,3
"smith",1995,1996,5
"smith",1995,1996,7
"smith",1995,1996,3
"smith",1995,1997,4
"smith",1995,1997,3
"smith",1995,1997,2
"smith",1995,1997,3
"smith",1995,1997,2
"smith",1995,1998,4
"smith",1995,1996,5
"smith",1995,1997,3
"smith",1995,1997,3
"smith",1995,1997,4
"smith",1995,1994,2
"smith",1995,1968,0
"smith",1995,1973,0
"smith",1995,1968,0
"smith",1995,1972,0
"smith",1995,1974,0
"smith",1995,1975,0
"smith",1995,1977,0
"smith",1995,1980,0
"smith",1995,1980,0
"smith",1995,1982,0
"smith",1995,1982,0
"smith",1995,1985,0
"smith",1995,1985,0
"smith",1995,1986,0
"smith",1995,1988,0
"smith",1995,1989,0
"smith",1995,1990,0
"smith",1995,1993,5
"smith",1995,1993,5
"smith",1995,1993,7
"smith",1995,1995,8
"smith",1995,1987,0
"smith",1995,1982,0
"smith",1995,1989,0
"smith",1995,1992,2
"smith",1995,1993,4
"smith",1995,1993,6
"smith",1995,1994,7
"smith",1995,1995,6
"smith",1995,1995,7
"smith",1995,1995,6
"smith",1995,1995,7
"smith",1995,1995,6
"smith",1995,1995,7
"smith",1995,1995,7
"smith",1995,1995,4
"smith",1995,1995,5
"smith",1995,1995,5
"smith",1995,1995,6
"smith",1995,1995,6
"smith",1995,1995,4
"smith",1995,1996,3
"smith",1995,1996,5
"smith",1995,1996,5
"smith",1995,1996,7
"smith",1995,1996,6
"smith",1995,1996,4
"smith",1995,1996,6
"smith",1995,1996,8
"smith",1995,1996,4
"smith",1995,1997,4
"smith",1995,1997,3
"smith",1995,1997,3
"smith",1995,1997,3
"smith",1995,1998,4
"smith",1995,1996,5
"smith",1995,1997,4
"smith",1995,1997,4
"smith",1995,1997,5
"smith",1995,1998,2
"smith",1995,1994,4
"smith",1995,1968,0
"smith",1995,1973,0
"smith",1996,1968,0
"smith",1996,1972,0
"smith",1996,1974,0
"smith",1996,1975,0
"smith",1996,1977,0
"smith",1996,1980,0
"smith",1996,1980,0
"smith",1996,1982,0
"smith",1996,1982,0
"smith",1996,1985,0
"smith",1996,1985,0
"smith",1996,1986,0
"smith",1996,1988,0
"smith",1996,1989,0
"smith",1996,1990,1
"smith",1996,1993,3
"smith",1996,1993,5
"smith",1996,1993,4
"smith",1996,1987,0
"smith",1996,1982,0
"smith",1996,1990,0
"smith",1996,1992,0
"smith",1996,1991,0
"smith",1996,1991,0
"smith",1996,1991,1
"smith",1996,1991,0
"smith",1996,1991,0
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,1
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1989,1
"smith",1996,1991,2
"smith",1996,1989,0
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1990,0
"smith",1996,1992,2
"smith",1996,1992,2
"smith",1996,1992,1
"smith",1996,1992,3
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1993,2
"smith",1996,1993,2
"smith",1996,1993,0
"smith",1996,1993,3
"smith",1996,1993,0
"smith",1996,1993,4
"smith",1996,1993,1
"smith",1996,1993,3
"smith",1996,1993,1
"smith",1996,1993,2
"smith",1996,1993,1
"smith",1996,1993,0
"smith",1996,1993,3
"smith",1996,1993,3
"smith",1996,1993,0
"smith",1996,1993,3
"smith",1996,1993,5
"smith",1996,1993,2
"smith",1996,1993,3
"smith",1996,1993,2
"smith",1996,1993,2
"smith",1996,1993,4
"smith",1996,1993,4
"smith",1996,1993,3
"smith",1996,1993,4
"smith",1996,1993,1
"smith",1996,1993,5
"smith",1996,1993,4
"smith",1996,1993,4
"smith",1996,1993,5
"smith",1996,1993,4
"smith",1996,1993,2
"smith",1996,1993,3
"smith",1996,1993,3
"smith",1996,1994,4
"smith",1996,1994,4
"smith",1996,1994,5
"smith",1996,1994,5
"smith",1996,1994,5
"smith",1996,1994,5
"smith",1996,1993,3
"smith",1996,1993,3
"smith",1996,1993,3
"smith",1996,1994,5
"smith",1996,1994,3
"smith",1996,1995,6
"smith",1996,1995,5
"smith",1996,1994,2
"smith",1996,1995,3
"smith",1996,1995,5
"smith",1996,1991,1
"smith",1996,1991,1
"smith",1996,1991,2
"smith",1996,1991,1
"smith",1996,1991,0
"smith",1996,1991,0
"smith",1996,1991,1
"smith",1996,1991,2
"smith",1996,1991,0
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1992,2
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,1
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1992,0
"smith",1996,1992,2
"smith",1996,1992,2
"smith",1996,1992,-1
"smith",1996,1992,1
"smith",1996,1992,1
"smith",1996,1992,0
"smith",1996,1992,2
"smith",1996,1992,1
"smith",1996,1992,1
"smith",1996,1995,4
"smith",1996,1995,5
"smith",1996,1995,5
"smith",1996,1995,6
"smith",1996,1995,6
"smith",1996,1995,6
"smith",1996,1995,5
"smith",1996,1995,6
"smith",1996,1995,6
"smith",1996,1995,5
"smith",1996,1995,5
"smith",1996,1996,6
"smith",1996,1996,6
"smith",1996,1996,6
"smith",1996,1996,3
"smith",1996,1996,8
"smith",1996,1996,6
"smith",1996,1996,2
"smith",1996,1996,2
"smith",1996,1996,5
"smith",1996,1997,6
"smith",1996,1997,5
"smith",1996,1997,4
"smith",1996,1997,6
"smith",1996,1997,5
"smith",1996,1997,3
"smith",1996,1998,5
"smith",1996,1996,5
"smith",1996,1997,5
"smith",1996,1997,6
"smith",1996,1997,6
"smith",1996,1998,4
"smith",1996,1999,2
"smith",1996,1999,3
"smith",1996,1998,3
"smith",1996,2002,4
"smith",1996,1994,4
"smith",1996,2002,0
"smith",1996,2003,3
"smith",1996,2003,4
"smith",1996,2003,2
"smith",1996,2003,3
"smith",1996,2003,2
"smith",1996,2001,4
"smith",1996,2003,6
"smith",1996,1968,0
"smith",1996,1973,0
"smith",1979,1968,0
"smith",1979,1969,0
"smith",1979,1970,0
"smith",1979,1970,0
"smith",1979,1971,0
"smith",1979,1971,0
"smith",1979,1971,0
"smith",1979,1972,0
"smith",1979,1975,0
"smith",1979,1975,0
"smith",1979,1972,0
"smith",1979,1973,0
"smith",1979,1973,0
"smith",1979,1974,0
"smith",1979,1974,0
"smith",1979,1974,0
"smith",1979,1976,2
"smith",1979,1976,0
"smith",1979,1976,3
"smith",1979,1976,0
"smith",1979,1977,0
"smith",1979,1977,0
"smith",1979,1980,4
"smith",1979,1980,4
"smith",1979,1985,2
"smith",1979,1986,1
"smith",1979,1988,0
"smith",1979,1985,2
"smith",1979,1988,1
"smith",1979,1987,1
"smith",1979,1982,7
"smith",1979,1981,7
"smith",1979,1981,5
"smith",1979,1982,5
"smith",1979,1983,6
"smith",1979,1985,2
"smith",1979,1979,6
"smith",1979,1984,2
"smith",1979,1986,2
"smith",1979,1988,2
"smith",1979,1987,0
"smith",1979,1989,0
"smith",1979,1989,0
"smith",1979,1992,0
"smith",1979,1993,0
"smith",1979,1994,0
"smith",1979,1977,4
"smith",1979,1985,2
"smith",1979,1968,0
"smith",1979,1971,0
"smith",1979,1972,0
"smith",1979,1973,0
"smith",1979,1975,0
"smith",1982,1968,0
"smith",1982,1969,0
"smith",1982,1970,0
"smith",1982,1970,0
"smith",1982,1971,0
"smith",1982,1971,0
"smith",1982,1971,0
"smith",1982,1972,0
"smith",1982,1975,0
"smith",1982,1975,0
"smith",1982,1972,0
"smith",1982,1973,0
"smith",1982,1973,0
"smith",1982,1974,0
"smith",1982,1974,0
"smith",1982,1974,0
"smith",1982,1976,4
"smith",1982,1976,3
"smith",1982,1976,5
"smith",1982,1976,3
"smith",1982,1977,4
"smith",1982,1977,3
"smith",1982,1980,6
"smith",1982,1980,6
"smith",1982,1985,7
"smith",1982,1986,5
"smith",1982,1988,2
"smith",1982,1985,5
"smith",1982,1988,2
"smith",1982,1987,2
"smith",1982,1987,2
"smith",1982,1982,9
"smith",1982,1981,8
"smith",1982,1981,6
"smith",1982,1982,7
"smith",1982,1983,8
"smith",1982,1985,4
"smith",1982,1979,6
"smith",1982,1984,4
"smith",1982,1986,5
"smith",1982,1988,3
"smith",1982,1988,6
"smith",1982,1988,2
"smith",1982,1977,5
"smith",1982,1985,5
"smith",1985,1973,0
"smith",1985,1976,2
"smith",1985,1980,6
"smith",1985,1980,6
"smith",1985,1986,6
"smith",1985,1985,6
"smith",1985,1968,0
"smith",1985,1971,1
"smith",1985,1975,0
"smith",1985,1975,0
"smith",1985,1972,0
"smith",1985,1972,1
"smith",1985,1972,1
"smith",1985,1973,1
"smith",1985,1973,1
"smith",1985,1973,1
"smith",1985,1974,0
"smith",1985,1974,0
"smith",1985,1974,1
"smith",1985,1976,5
"smith",1985,1976,4
"smith",1985,1976,6
"smith",1985,1976,4
"smith",1985,1976,4
"smith",1985,1976,3
"smith",1985,1977,4
"smith",1985,1977,4
"smith",1985,1977,2
"smith",1985,1977,4
"smith",1985,1980,7
"smith",1985,1980,6
"smith",1985,1982,6
"smith",1985,1982,7
"smith",1985,1985,7
"smith",1985,1985,8
"smith",1985,1986,7
"smith",1985,1988,8
"smith",1985,1989,7
"smith",1985,1990,5
"smith",1985,1991,4
"smith",1985,1985,7
"smith",1985,1988,4
"smith",1985,1987,5
"smith",1985,1982,9
"smith",1985,1981,9
"smith",1985,1981,8
"smith",1985,1982,8
"smith",1985,1983,8
"smith",1985,1985,8
"smith",1985,1979,6
"smith",1985,1982,5
"smith",1985,1986,7
"smith",1985,1988,5
"smith",1985,1988,9
"smith",1985,1989,7
"smith",1985,1988,7
"smith",1985,1989,7
"smith",1985,1990,4
"smith",1985,1989,7
"smith",1985,1988,9
"smith",1985,1987,6
"smith",1985,1989,6
"smith",1985,1989,8
"smith",1985,1989,6
"smith",1985,1989,6
"smith",1985,1989,7
"smith",1985,1989,5
"smith",1985,1989,5
"smith",1985,1990,7
"smith",1985,1990,8
"smith",1985,1992,5
"smith",1985,1991,5
"smith",1985,1991,8
"smith",1985,1991,5
"smith",1985,1991,3
"smith",1985,1991,5
"smith",1985,1991,5
"smith",1985,1992,5
"smith",1985,1992,4
"smith",1985,1992,2
"smith",1985,1992,4
"smith",1985,1992,5
"smith",1985,1992,5
"smith",1985,1992,5
"smith",1985,1992,4
"smith",1985,1992,5
"smith",1985,1992,2
"smith",1985,1992,3
"smith",1985,1992,3
"smith",1985,1992,4
"smith",1985,1992,6
"smith",1985,1991,7
"smith",1985,1989,4
"smith",1985,1991,4
"smith",1985,1989,4
"smith",1985,1992,6
"smith",1985,1992,5
"smith",1985,1989,7
"smith",1985,1989,7
"smith",1985,1989,6
"smith",1985,1989,6
"smith",1985,1989,5
"smith",1985,1990,8
"smith",1985,1991,3
"smith",1985,1991,4
"smith",1985,1991,3
"smith",1985,1991,4
"smith",1985,1991,4
"smith",1985,1991,4
"smith",1985,1991,3
"smith",1985,1991,5
"smith",1985,1991,4
"smith",1985,1991,4
"smith",1985,1992,3
"smith",1985,1992,3
"smith",1985,1992,3
"smith",1985,1992,4
"smith",1985,1992,3
"smith",1985,1992,6
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,3
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1992,3
"smith",1985,1992,3
"smith",1985,1992,4
"smith",1985,1992,3
"smith",1985,1992,4
"smith",1985,1992,4
"smith",1985,1977,5
"smith",1985,1985,7
"smith",1987,1968,1
"smith",1987,1969,1
"smith",1987,1969,1
"smith",1987,1970,1
"smith",1987,1970,1
"smith",1987,1971,1
"smith",1987,1971,1
"smith",1987,1971,1
"smith",1987,1972,1
"smith",1987,1972,1
"smith",1987,1972,1
"smith",1987,1973,1
"smith",1987,1973,1
"smith",1987,1973,1
"smith",1987,1974,1
"smith",1987,1976,1
"smith",1987,1976,1
"smith",1987,1976,1
"smith",1987,1976,1
"smith",1987,1977,1
"smith",1987,1977,1
"smith",1987,1977,1
"smith",1987,1980,1
"smith",1987,1980,1
"smith",1987,1982,2
"smith",1987,1982,2
"smith",1987,1985,3
"smith",1987,1985,6
"smith",1987,1986,4
"smith",1987,1988,6
"smith",1987,1989,7
"smith",1987,1990,7
"smith",1987,1985,5
"smith",1987,1988,6
"smith",1987,1987,7
"smith",1987,1986,4
"smith",1987,1988,7
"smith",1987,1988,5
"smith",1987,1988,6
"smith",1987,1989,6
"smith",1987,1988,6
"smith",1987,1989,6
"smith",1987,1990,6
"smith",1987,1989,5
"smith",1987,1988,7
"smith",1987,1987,5
"smith",1987,1989,3
"smith",1987,1989,6
"smith",1987,1989,3
"smith",1987,1989,1
"smith",1987,1989,5
"smith",1987,1989,7
"smith",1987,1989,5
"smith",1987,1990,6
"smith",1987,1990,7
"smith",1987,1989,5
"smith",1987,1989,8
"smith",1987,1989,4
"smith",1987,1989,5
"smith",1987,1989,6
"smith",1987,1989,2
"smith",1987,1990,7
"smith",1987,1980,3
"smith",1987,1980,3
"smith",1987,1986,3
"smith",1987,1988,8
"smith",1987,1989,7
"smith",1987,1990,4
"smith",1987,1991,3
"smith",1987,1993,2
"smith",1987,1995,0
"smith",1987,1985,5
"smith",1987,1988,5
"smith",1987,1987,7
"smith",1987,1987,4
"smith",1987,1979,2
"smith",1987,1982,4
"smith",1987,1986,2
"smith",1987,1988,5
"smith",1987,1988,2
"smith",1987,1988,8
"smith",1987,1989,6
"smith",1987,1989,7
"smith",1987,1988,8
"smith",1987,1989,7
"smith",1987,1990,4
"smith",1987,1989,5
"smith",1987,1988,8
"smith",1987,1987,6
"smith",1987,1989,5
"smith",1987,1989,7
"smith",1987,1989,6
"smith",1987,1989,5
"smith",1987,1989,5
"smith",1987,1989,5
"smith",1987,1990,7
"smith",1987,1992,4
"smith",1987,1991,3
"smith",1987,1991,7
"smith",1987,1991,3
"smith",1987,1991,2
"smith",1987,1991,4
"smith",1987,1991,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,2
"smith",1987,1992,3
"smith",1987,1992,2
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,5
"smith",1987,1991,6
"smith",1987,1989,3
"smith",1987,1991,2
"smith",1987,1989,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1989,5
"smith",1987,1989,5
"smith",1987,1989,5
"smith",1987,1989,8
"smith",1987,1989,5
"smith",1987,1990,5
"smith",1987,1990,4
"smith",1987,1992,1
"smith",1987,1992,3
"smith",1987,1992,0
"smith",1987,1992,2
"smith",1987,1992,5
"smith",1987,1992,3
"smith",1987,1992,2
"smith",1987,1993,0
"smith",1987,1993,2
"smith",1987,1993,3
"smith",1987,1993,2
"smith",1987,1993,2
"smith",1987,1993,2
"smith",1987,1993,2
"smith",1987,1993,5
"smith",1987,1993,4
"smith",1987,1993,3
"smith",1987,1993,2
"smith",1987,1993,2
"smith",1987,1993,2
"smith",1987,1993,0
"smith",1987,1993,2
"smith",1987,1993,0
"smith",1987,1993,0
"smith",1987,1993,0
"smith",1987,1993,0
"smith",1987,1993,0
"smith",1987,1993,0
"smith",1987,1994,0
"smith",1987,1991,3
"smith",1987,1991,3
"smith",1987,1991,3
"smith",1987,1991,3
"smith",1987,1991,4
"smith",1987,1991,3
"smith",1987,1991,3
"smith",1987,1991,4
"smith",1987,1991,4
"smith",1987,1991,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,3
"smith",1987,1992,2
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1995,0
"smith",1987,1996,0
"smith",1987,1997,0
"smith",1987,1997,0
"smith",1987,1997,0
"smith",1987,1998,0
"smith",1987,1998,0
"smith",1987,1977,0
"smith",1987,1994,0
"smith",1987,1971,0
"smith",1987,1972,0
"smith",1977,1968,1
"smith",1977,1969,2
"smith",1977,1969,1
"smith",1977,1970,1
"smith",1977,1970,1
"smith",1977,1971,1
"smith",1977,1971,2
"smith",1977,1971,1
"smith",1977,1972,3
"smith",1977,1972,4
"smith",1977,1972,4
"smith",1977,1973,4
"smith",1977,1973,4
"smith",1977,1973,4
"smith",1977,1974,4
"smith",1977,1976,5
"smith",1977,1976,5
"smith",1977,1976,5
"smith",1977,1976,5
"smith",1977,1977,5
"smith",1977,1977,3
"smith",1977,1977,5
"smith",1977,1980,8
"smith",1977,1980,8
"smith",1977,1982,6
"smith",1977,1982,7
"smith",1977,1985,5
"smith",1977,1985,5
"smith",1977,1986,5
"smith",1977,1988,3
"smith",1977,1989,1
"smith",1977,1987,4
"smith",1977,1982,10
"smith",1977,1981,9
"smith",1977,1981,8
"smith",1977,1982,8
"smith",1977,1983,8
"smith",1977,1985,7
"smith",1977,1979,7
"smith",1977,1982,6
"smith",1977,1987,0
"smith",1977,1989,3
"smith",1977,1989,1
"smith",1977,1992,0
"smith",1977,1993,0
"smith",1977,1994,0
"smith",1977,1977,8
"smith",1977,1968,0
"smith",1977,1971,0
"smith",1977,1972,0
"smith",1977,1973,3
"smith",1977,1975,5
"smith",1979,1968,1
"smith",1979,1969,1
"smith",1979,1969,1
"smith",1979,1970,1
"smith",1979,1970,1
"smith",1979,1971,1
"smith",1979,1971,1
"smith",1979,1971,1
"smith",1979,1972,1
"smith",1979,1972,1
"smith",1979,1972,1
"smith",1979,1973,1
"smith",1979,1973,1
"smith",1979,1973,1
"smith",1979,1974,1
"smith",1979,1976,1
"smith",1979,1976,3
"smith",1979,1976,4
"smith",1979,1976,3
"smith",1979,1977,4
"smith",1979,1977,1
"smith",1979,1977,3
"smith",1979,1980,6
"smith",1979,1980,6
"smith",1979,1982,6
"smith",1979,1982,6
"smith",1979,1985,6
"smith",1979,1985,6
"smith",1979,1986,6
"smith",1979,1988,4
"smith",1979,1989,2
"smith",1979,1982,8
"smith",1979,1981,8
"smith",1979,1981,7
"smith",1979,1982,6
"smith",1979,1983,7
"smith",1979,1989,1
"smith",1980,1968,0
"smith",1980,1968,1
"smith",1980,1969,1
"smith",1980,1969,1
"smith",1980,1970,1
"smith",1980,1970,1
"smith",1980,1971,1
"smith",1980,1971,1
"smith",1980,1971,1
"smith",1980,1972,1
"smith",1980,1975,0
"smith",1980,1975,0
"smith",1980,1972,0
"smith",1980,1972,1
"smith",1980,1972,1
"smith",1980,1973,1
"smith",1980,1973,1
"smith",1980,1973,1
"smith",1980,1974,0
"smith",1980,1974,0
"smith",1980,1974,1
"smith",1980,1976,5
"smith",1980,1976,5
"smith",1980,1976,1
"smith",1980,1976,1
"smith",1980,1976,3
"smith",1980,1977,3
"smith",1980,1977,1
"smith",1980,1977,1
"smith",1980,1980,7
"smith",1980,1982,6
"smith",1980,1982,7
"smith",1980,1985,5
"smith",1980,1985,5
"smith",1980,1986,5
"smith",1980,1989,1
"smith",1980,1985,5
"smith",1980,1988,3
"smith",1980,1987,1
"smith",1980,1987,2
"smith",1980,1982,9
"smith",1980,1981,9
"smith",1980,1981,7
"smith",1980,1982,8
"smith",1980,1983,9
"smith",1980,1979,7
"smith",1980,1982,4
"smith",1980,1986,4
"smith",1980,1988,4
"smith",1980,1988,4
"smith",1980,1988,3
"smith",1980,1989,1
"smith",1980,1977,7
"smith",1980,1985,4
"smith",1985,1986,6
"smith",1985,1985,6
"smith",1985,1985,7
"smith",1985,1979,5
"smith",1985,1982,6
"smith",1985,1984,7
"smith",1985,1986,5
"smith",1985,1977,5
"smith",1984,1985,7
"smith",1984,1979,6
"smith",1984,1982,6
"smith",1984,1984,7
"smith",1984,1986,4
"smith",1984,1968,1
"smith",1984,1969,1
"smith",1984,1969,1
"smith",1984,1970,1
"smith",1984,1970,1
"smith",1984,1971,1
"smith",1984,1971,1
"smith",1984,1971,1
"smith",1984,1972,1
"smith",1984,1972,1
"smith",1984,1972,1
"smith",1984,1973,1
"smith",1984,1973,1
"smith",1984,1973,1
"smith",1984,1974,1
"smith",1984,1976,1
"smith",1984,1976,1
"smith",1984,1976,1
"smith",1984,1976,1
"smith",1984,1977,1
"smith",1984,1977,1
"smith",1984,1977,1
"smith",1984,1980,4
"smith",1984,1980,4
"smith",1984,1982,3
"smith",1984,1982,3
"smith",1984,1985,4
"smith",1984,1985,5
"smith",1984,1986,3
"smith",1984,1988,3
"smith",1984,1989,2
"smith",1984,1985,5
"smith",1984,1979,3
"smith",1984,1982,2
"smith",1984,1984,6
"smith",1984,1986,2
"smith",1984,1989,1
"smith",1986,1968,1
"smith",1986,1969,1
"smith",1986,1969,1
"smith",1986,1970,1
"smith",1986,1970,1
"smith",1986,1971,1
"smith",1986,1971,1
"smith",1986,1971,1
"smith",1986,1972,1
"smith",1986,1972,1
"smith",1986,1972,1
"smith",1986,1973,1
"smith",1986,1973,1
"smith",1986,1973,1
"smith",1986,1974,1
"smith",1986,1976,5
"smith",1986,1976,5
"smith",1986,1976,4
"smith",1986,1976,5
"smith",1986,1977,5
"smith",1986,1977,2
"smith",1986,1977,5
"smith",1986,1980,10
"smith",1986,1980,9
"smith",1986,1982,8
"smith",1986,1982,8
"smith",1986,1985,9
"smith",1986,1985,9
"smith",1986,1986,10
"smith",1986,1988,8
"smith",1986,1989,8
"smith",1986,1990,6
"smith",1986,1991,5
"smith",1986,1988,6
"smith",1986,1987,5
"smith",1986,1988,6
"smith",1986,1988,9
"smith",1986,1989,6
"smith",1986,1989,8
"smith",1986,1989,8
"smith",1986,1990,6
"smith",1986,1989,7
"smith",1986,1988,9
"smith",1986,1987,5
"smith",1986,1989,4
"smith",1986,1989,8
"smith",1986,1989,5
"smith",1986,1989,4
"smith",1986,1989,7
"smith",1986,1989,6
"smith",1986,1989,5
"smith",1986,1990,8
"smith",1986,1992,7
"smith",1986,1991,6
"smith",1986,1991,8
"smith",1986,1991,7
"smith",1986,1991,5
"smith",1986,1991,6
"smith",1986,1991,6
"smith",1986,1992,7
"smith",1986,1992,6
"smith",1986,1992,4
"smith",1986,1992,7
"smith",1986,1992,6
"smith",1986,1992,6
"smith",1986,1992,7
"smith",1986,1992,5
"smith",1986,1992,6
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,4
"smith",1986,1992,6
"smith",1986,1992,6
"smith",1986,1991,8
"smith",1986,1989,5
"smith",1986,1991,5
"smith",1986,1989,5
"smith",1986,1992,7
"smith",1986,1992,6
"smith",1986,1989,7
"smith",1986,1989,6
"smith",1986,1989,6
"smith",1986,1989,8
"smith",1986,1989,5
"smith",1986,1990,9
"smith",1986,1991,5
"smith",1986,1991,6
"smith",1986,1991,5
"smith",1986,1991,5
"smith",1986,1991,5
"smith",1986,1991,6
"smith",1986,1991,5
"smith",1986,1991,6
"smith",1986,1991,5
"smith",1986,1991,6
"smith",1986,1992,4
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,6
"smith",1986,1992,5
"smith",1986,1992,8
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,6
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,6
"smith",1986,1992,5
"smith",1986,1992,5
"smith",1986,1992,4
"smith",1986,1992,5
"smith",1986,1992,4
"smith",1986,1992,6
"smith",1986,1992,5
"smith",1987,1988,9
"smith",1987,1989,10
"smith",1987,1990,4
"smith",1987,1991,3
"smith",1987,1993,3
"smith",1987,1988,6
"smith",1987,1987,8
"smith",1987,1987,6
"smith",1987,1979,2
"smith",1987,1982,3
"smith",1987,1986,5
"smith",1987,1988,7
"smith",1987,1988,10
"smith",1987,1989,10
"smith",1987,1989,9
"smith",1987,1989,9
"smith",1987,1990,5
"smith",1987,1989,8
"smith",1987,1988,10
"smith",1987,1987,7
"smith",1987,1989,9
"smith",1987,1989,9
"smith",1987,1989,9
"smith",1987,1989,8
"smith",1987,1989,8
"smith",1987,1989,8
"smith",1987,1990,10
"smith",1987,1990,9
"smith",1987,1992,5
"smith",1987,1991,4
"smith",1987,1991,9
"smith",1987,1991,4
"smith",1987,1991,3
"smith",1987,1991,4
"smith",1987,1991,3
"smith",1987,1992,4
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,5
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1992,6
"smith",1987,1991,9
"smith",1987,1989,3
"smith",1987,1991,2
"smith",1987,1989,4
"smith",1987,1992,3
"smith",1987,1992,4
"smith",1987,1989,8
"smith",1987,1989,8
"smith",1987,1989,8
"smith",1987,1989,8
"smith",1987,1989,9
"smith",1987,1990,9
"smith",1987,1990,9
"smith",1987,1992,0
"smith",1987,1992,9
"smith",1987,1992,0
"smith",1987,1992,3
"smith",1987,1992,6
"smith",1987,1992,4
"smith",1987,1992,4
"smith",1987,1993,0
"smith",1987,1993,3
"smith",1987,1993,4
"smith",1987,1993,3
"smith",1987,1993,3
"smith",1987,1993,3
"smith",1987,1993,4
"smith",1987,1993,5
"smith",1987,1993,5
"smith",1987,1993,4
"smith",1987,1993,4
"smith",1987,1993,4
"smith",1987,1993,3
"smith",1987,1993,5
